D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_348.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_348.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_348.jpg, 0, 0, 0, 8.005892E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_449.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_449.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_449.jpg, 0, 0, 0, 8.000203E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_554.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_554.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_554.jpg, 0, 0, 0, 7.910438E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_659.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_659.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_659.jpg, 0, 0, 0, 7.825406E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_766.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_766.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_766.jpg, 0, 0, 0, 7.797271E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_867.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_867.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_867.jpg, 0, 0, 0, 8.180655E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_23_969.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_23_969.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_23_969.jpg, 0, 0, 0, 7.826363E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_43_24_076.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_43_24_076.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_43_24_076.jpg, 0, 0, 0, 7.897665E-05
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_24_514.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_24_514.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_24_514.jpg, 0, 0, 0, 1.116994
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_24_621.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_24_621.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_24_621.jpg, 0, 0, 0, 1.101989
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_24_726.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_24_726.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_24_726.jpg, 0, 0, 0, 1.089625
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_24_826.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_24_826.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_24_826.jpg, 0, 0, 0, 1.077385
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_24_928.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_24_928.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_24_928.jpg, 0, 0, 0, 1.065271
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_032.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_032.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_032.jpg, 0, 0, 0, 1.053279
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_134.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_134.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_134.jpg, 0, 0, 0, 1.041409
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_236.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_236.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_236.jpg, 0, 0, 0, 1.02966
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_340.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_340.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_340.jpg, 0, 0, 0, 1.015718
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_440.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_440.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_440.jpg, 0, 0, 0, 1.004229
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_545.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_545.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_545.jpg, 0, 0, 0, 0.9928576
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_648.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_648.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_648.jpg, 0, 0.1818966, 0, 1.050649
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_752.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_752.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_752.jpg, 0, 0.4778211, 0, 1.460237
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_854.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_854.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_854.jpg, 0, 0.5481302, 0, 2.165274
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_25_956.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_25_956.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_25_956.jpg, 0, 0.2401064, 0, 2.598616
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_057.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_057.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_057.jpg, 0, 0, 0, 2.654248
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_165.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_165.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_165.jpg, 0, 0.2700243, 0, 2.770534
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_266.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_266.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_266.jpg, 0, 0.5733822, 0, 3.294676
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_369.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_369.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_369.jpg, 0, 0.8628543, 0, 4.156775
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_471.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_471.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_471.jpg, 0, 1, 0, 5.240499
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_571.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_571.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_571.jpg, 0, 1, 0, 6.450553
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_676.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_676.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_676.jpg, 0, 1, 0, 7.585379
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_777.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_777.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_777.jpg, 0, 1, 0, 8.712344
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_880.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_880.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_880.jpg, 0, 1, 0, 9.829767
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_26_981.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_26_981.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_26_981.jpg, 0, 1, 0, 11.15676
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_083.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_083.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_083.jpg, 0, 1, 0, 12.00282
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_187.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_187.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_187.jpg, 0, 1, 0, 13.21341
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_288.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_288.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_288.jpg, 0, 1, 0, 14.27366
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_390.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_390.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_390.jpg, 0, 1, 0, 15.58808
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_492.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_492.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_492.jpg, -0.1848237, 1, 0, 16.37378
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_595.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_595.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_595.jpg, -0.4195842, 1, 0, 17.55087
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_700.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_700.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_700.jpg, -0.05899176, 1, 0, 18.76949
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_804.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_804.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_804.jpg, 0, 1, 0, 19.63923
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_27_910.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_27_910.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_27_910.jpg, 0, 1, 0, 20.75462
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_015.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_015.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_015.jpg, 0, 1, 0, 21.6843
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_121.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_121.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_121.jpg, 0, 1, 0, 22.88659
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_228.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_228.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_228.jpg, 0, 1, 0, 23.87695
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_334.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_334.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_334.jpg, 0, 1, 0, 24.83984
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_435.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_435.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_435.jpg, 0, 1, 0, 25.79755
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_536.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_536.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_536.jpg, 0, 1, 0, 26.7448
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_641.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_641.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_641.jpg, 0, 1, 0, 27.86906
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_748.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_748.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_748.jpg, 0, 1, 0, 28.79558
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_851.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_851.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_851.jpg, 0, 0.9227659, 0, 29.70355
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_28_953.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_28_953.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_28_953.jpg, 0, 0.6160812, 0, 30.10733
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_057.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_057.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_057.jpg, 0, 0.327256, 0, 30.03153
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_164.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_164.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_164.jpg, 0, 0.2955802, 0, 29.92084
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_266.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_266.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_266.jpg, 0, 0.5442475, 0, 30.07915
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_370.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_370.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_370.jpg, 0, 0.2506927, 0, 30.00866
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_474.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_474.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_474.jpg, 0, 0.1404475, 0, 29.85142
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_574.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_574.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_574.jpg, 0, 0.4408543, 0, 29.88392
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_683.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_683.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_683.jpg, 0, 0.7888165, 0, 30.12913
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_784.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_784.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_784.jpg, 0, 1, 0, 30.19165
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_891.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_891.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_891.jpg, 0, 0.7029139, 0, 30.12278
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_29_991.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_29_991.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_29_991.jpg, 0, 0.3971587, 0, 30.05284
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_091.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_091.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_091.jpg, 0, 0.5331956, 0, 30.05608
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_196.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_196.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_196.jpg, 0, 0.8417083, 0, 30.13151
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_297.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_297.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_297.jpg, 0, 1, 0, 30.18905
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_398.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_398.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_398.jpg, 0, 1, 0, 30.18999
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_499.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_499.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_499.jpg, 0, 1, 0, 30.18998
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_605.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_605.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_605.jpg, 0, 0.6808233, 0, 30.12454
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_705.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_705.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_705.jpg, 0, 0.431151, 0, 30.04131
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_812.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_812.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_812.jpg, 0, 0.7268378, 0, 30.11223
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_30_914.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_30_914.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_30_914.jpg, 0, 1, 0, 30.18073
D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\center_2023_11_19_16_44_31_020.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\left_2023_11_19_16_44_31_020.jpg, D:\WorkSpace_Thinh1\Introduction to AI\data\IMG\right_2023_11_19_16_44_31_020.jpg, 0, 1, 0, 30.18997
